dia_entrega,inicio_utc,inicio_local,precio_previsto,prob_precio_cero,emitida_utc
2026-09-23,2026-09-23 03:30:00,2026-09-23 05:30,209.57,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 03:45:00,2026-09-23 05:45,210.9,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 04:00:00,2026-09-23 06:00,212.93,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 04:15:00,2026-09-23 06:15,215.91,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 04:30:00,2026-09-23 06:30,216.44,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 04:45:00,2026-09-23 06:45,219.47,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 05:00:00,2026-09-23 07:00,220.24,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 05:15:00,2026-09-23 07:15,223.71,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 05:30:00,2026-09-23 07:30,224.29,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 05:45:00,2026-09-23 07:45,225.17,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 06:00:00,2026-09-23 08:00,232.76,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 06:15:00,2026-09-23 08:15,233.2,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 06:30:00,2026-09-23 08:30,227.7,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 06:45:00,2026-09-23 08:45,211.36,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 07:00:00,2026-09-23 09:00,143.01,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 07:15:00,2026-09-23 09:15,125.18,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 07:30:00,2026-09-23 09:30,105.48,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 07:45:00,2026-09-23 09:45,92.01,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 08:00:00,2026-09-23 10:00,110.22,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 08:15:00,2026-09-23 10:15,101.3,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 08:30:00,2026-09-23 10:30,90.24,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 08:45:00,2026-09-23 10:45,73.98,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 09:00:00,2026-09-23 11:00,120.17,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 09:15:00,2026-09-23 11:15,107.0,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 09:30:00,2026-09-23 11:30,93.73,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 09:45:00,2026-09-23 11:45,63.74,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 10:00:00,2026-09-23 12:00,84.06,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 10:15:00,2026-09-23 12:15,74.08,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 10:30:00,2026-09-23 12:30,61.64,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 10:45:00,2026-09-23 12:45,43.58,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 11:00:00,2026-09-23 13:00,44.46,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 11:15:00,2026-09-23 13:15,31.11,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 11:30:00,2026-09-23 13:30,27.41,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 11:45:00,2026-09-23 13:45,24.21,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 12:00:00,2026-09-23 14:00,26.08,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 12:15:00,2026-09-23 14:15,29.68,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 12:30:00,2026-09-23 14:30,29.53,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 12:45:00,2026-09-23 14:45,29.98,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 13:00:00,2026-09-23 15:00,31.12,0.003,2026-09-22 09:14:03
2026-09-23,2026-09-23 13:15:00,2026-09-23 15:15,30.13,0.003,2026-09-22 09:14:03
2026-09-23,2026-09-23 13:30:00,2026-09-23 15:30,29.29,0.002,2026-09-22 09:14:03
2026-09-23,2026-09-23 13:45:00,2026-09-23 15:45,28.71,0.002,2026-09-22 09:14:03
2026-09-23,2026-09-23 14:00:00,2026-09-23 16:00,35.93,0.001,2026-09-22 09:14:03
2026-09-23,2026-09-23 14:15:00,2026-09-23 16:15,37.52,0.001,2026-09-22 09:14:03
2026-09-23,2026-09-23 14:30:00,2026-09-23 16:30,39.02,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 14:45:00,2026-09-23 16:45,39.68,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 15:00:00,2026-09-23 17:00,72.12,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 15:15:00,2026-09-23 17:15,75.13,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 15:30:00,2026-09-23 17:30,78.48,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 15:45:00,2026-09-23 17:45,83.57,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 16:00:00,2026-09-23 18:00,99.41,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 16:15:00,2026-09-23 18:15,116.88,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 16:30:00,2026-09-23 18:30,140.09,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 16:45:00,2026-09-23 18:45,153.59,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 17:00:00,2026-09-23 19:00,179.66,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 17:15:00,2026-09-23 19:15,186.54,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 17:30:00,2026-09-23 19:30,197.07,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 17:45:00,2026-09-23 19:45,204.96,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 18:00:00,2026-09-23 20:00,210.39,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 18:15:00,2026-09-23 20:15,212.69,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 18:30:00,2026-09-23 20:30,211.81,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 18:45:00,2026-09-23 20:45,210.65,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 19:00:00,2026-09-23 21:00,216.77,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 19:15:00,2026-09-23 21:15,215.73,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 19:30:00,2026-09-23 21:30,214.97,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 19:45:00,2026-09-23 21:45,205.78,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 20:00:00,2026-09-23 22:00,239.4,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 20:15:00,2026-09-23 22:15,236.36,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 20:30:00,2026-09-23 22:30,230.98,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 20:45:00,2026-09-23 22:45,216.8,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 21:00:00,2026-09-23 23:00,208.65,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 21:15:00,2026-09-23 23:15,206.44,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 21:30:00,2026-09-23 23:30,200.03,0.0,2026-09-22 09:14:03
2026-09-23,2026-09-23 21:45:00,2026-09-23 23:45,196.36,0.0,2026-09-22 09:14:03
