dia_entrega,inicio_utc,inicio_local,precio_previsto,prob_precio_cero,emitida_utc
2026-09-18,2026-09-18 14:00:00,2026-09-18 16:00,22.75,0.013,2026-09-17 09:13:38
2026-09-18,2026-09-18 14:15:00,2026-09-18 16:15,28.05,0.012,2026-09-17 09:13:38
2026-09-18,2026-09-18 14:30:00,2026-09-18 16:30,30.13,0.006,2026-09-17 09:13:38
2026-09-18,2026-09-18 14:45:00,2026-09-18 16:45,30.49,0.003,2026-09-17 09:13:38
2026-09-18,2026-09-18 15:00:00,2026-09-18 17:00,39.78,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 15:15:00,2026-09-18 17:15,48.01,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 15:30:00,2026-09-18 17:30,53.87,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 15:45:00,2026-09-18 17:45,64.78,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 16:00:00,2026-09-18 18:00,75.05,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 16:15:00,2026-09-18 18:15,89.92,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 16:30:00,2026-09-18 18:30,106.3,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 16:45:00,2026-09-18 18:45,121.33,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 17:00:00,2026-09-18 19:00,150.36,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 17:15:00,2026-09-18 19:15,167.91,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 17:30:00,2026-09-18 19:30,181.9,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 17:45:00,2026-09-18 19:45,192.71,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 18:00:00,2026-09-18 20:00,192.9,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 18:15:00,2026-09-18 20:15,195.88,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 18:30:00,2026-09-18 20:30,196.62,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 18:45:00,2026-09-18 20:45,195.87,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 19:00:00,2026-09-18 21:00,208.77,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 19:15:00,2026-09-18 21:15,208.58,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 19:30:00,2026-09-18 21:30,210.49,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 19:45:00,2026-09-18 21:45,213.61,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 20:00:00,2026-09-18 22:00,206.67,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 20:15:00,2026-09-18 22:15,208.9,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 20:30:00,2026-09-18 22:30,202.75,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 20:45:00,2026-09-18 22:45,197.2,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 21:00:00,2026-09-18 23:00,186.66,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 21:15:00,2026-09-18 23:15,184.81,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 21:30:00,2026-09-18 23:30,182.77,0.0,2026-09-17 09:13:38
2026-09-18,2026-09-18 21:45:00,2026-09-18 23:45,175.77,0.0,2026-09-17 09:13:38
