dia_entrega,inicio_utc,inicio_local,precio_previsto,prob_precio_cero,emitida_utc
2026-09-16,2026-09-16 03:45:00,2026-09-16 05:45,182.98,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 04:00:00,2026-09-16 06:00,192.46,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 04:15:00,2026-09-16 06:15,196.5,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 04:30:00,2026-09-16 06:30,197.58,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 04:45:00,2026-09-16 06:45,199.74,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 05:00:00,2026-09-16 07:00,197.77,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 05:15:00,2026-09-16 07:15,198.6,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 05:30:00,2026-09-16 07:30,203.71,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 05:45:00,2026-09-16 07:45,203.95,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 06:00:00,2026-09-16 08:00,189.27,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 06:15:00,2026-09-16 08:15,187.2,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 06:30:00,2026-09-16 08:30,183.2,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 06:45:00,2026-09-16 08:45,170.44,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 07:00:00,2026-09-16 09:00,108.61,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 07:15:00,2026-09-16 09:15,98.1,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 07:30:00,2026-09-16 09:30,85.52,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 07:45:00,2026-09-16 09:45,68.2,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 08:00:00,2026-09-16 10:00,77.58,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 08:15:00,2026-09-16 10:15,53.34,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 08:30:00,2026-09-16 10:30,48.01,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 08:45:00,2026-09-16 10:45,42.91,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 09:00:00,2026-09-16 11:00,97.25,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 09:15:00,2026-09-16 11:15,85.76,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 09:30:00,2026-09-16 11:30,74.66,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 09:45:00,2026-09-16 11:45,46.68,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 10:00:00,2026-09-16 12:00,71.65,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 10:15:00,2026-09-16 12:15,45.66,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 10:30:00,2026-09-16 12:30,44.0,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 10:45:00,2026-09-16 12:45,36.11,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 11:00:00,2026-09-16 13:00,31.3,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 11:15:00,2026-09-16 13:15,27.1,0.005,2026-09-15 09:13:43
2026-09-16,2026-09-16 11:30:00,2026-09-16 13:30,25.64,0.019,2026-09-15 09:13:43
2026-09-16,2026-09-16 11:45:00,2026-09-16 13:45,-0.56,0.166,2026-09-15 09:13:43
2026-09-16,2026-09-16 12:00:00,2026-09-16 14:00,-0.56,0.146,2026-09-15 09:13:43
2026-09-16,2026-09-16 12:15:00,2026-09-16 14:15,-0.56,0.181,2026-09-15 09:13:43
2026-09-16,2026-09-16 12:30:00,2026-09-16 14:30,-0.56,0.205,2026-09-15 09:13:43
2026-09-16,2026-09-16 12:45:00,2026-09-16 14:45,-0.56,0.236,2026-09-15 09:13:43
2026-09-16,2026-09-16 13:00:00,2026-09-16 15:00,-0.56,0.205,2026-09-15 09:13:43
2026-09-16,2026-09-16 13:15:00,2026-09-16 15:15,-0.56,0.16,2026-09-15 09:13:43
2026-09-16,2026-09-16 13:30:00,2026-09-16 15:30,-0.56,0.144,2026-09-15 09:13:43
2026-09-16,2026-09-16 13:45:00,2026-09-16 15:45,-0.56,0.164,2026-09-15 09:13:43
2026-09-16,2026-09-16 14:00:00,2026-09-16 16:00,15.93,0.079,2026-09-15 09:13:43
2026-09-16,2026-09-16 14:15:00,2026-09-16 16:15,20.72,0.018,2026-09-15 09:13:43
2026-09-16,2026-09-16 14:30:00,2026-09-16 16:30,21.15,0.009,2026-09-15 09:13:43
2026-09-16,2026-09-16 14:45:00,2026-09-16 16:45,22.05,0.001,2026-09-15 09:13:43
2026-09-16,2026-09-16 15:00:00,2026-09-16 17:00,20.53,0.002,2026-09-15 09:13:43
2026-09-16,2026-09-16 15:15:00,2026-09-16 17:15,20.32,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 15:30:00,2026-09-16 17:30,20.74,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 15:45:00,2026-09-16 17:45,24.54,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 16:00:00,2026-09-16 18:00,36.22,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 16:15:00,2026-09-16 18:15,47.5,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 16:30:00,2026-09-16 18:30,68.35,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 16:45:00,2026-09-16 18:45,81.95,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 17:00:00,2026-09-16 19:00,124.87,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 17:15:00,2026-09-16 19:15,144.17,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 17:30:00,2026-09-16 19:30,154.98,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 17:45:00,2026-09-16 19:45,175.43,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 18:00:00,2026-09-16 20:00,193.48,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 18:15:00,2026-09-16 20:15,199.11,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 18:30:00,2026-09-16 20:30,203.95,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 18:45:00,2026-09-16 20:45,206.99,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 19:00:00,2026-09-16 21:00,208.73,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 19:15:00,2026-09-16 21:15,213.7,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 19:30:00,2026-09-16 21:30,220.18,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 19:45:00,2026-09-16 21:45,213.2,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 20:00:00,2026-09-16 22:00,207.66,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 20:15:00,2026-09-16 22:15,208.7,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 20:30:00,2026-09-16 22:30,206.81,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 20:45:00,2026-09-16 22:45,200.27,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 21:00:00,2026-09-16 23:00,190.5,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 21:15:00,2026-09-16 23:15,188.03,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 21:30:00,2026-09-16 23:30,181.52,0.0,2026-09-15 09:13:43
2026-09-16,2026-09-16 21:45:00,2026-09-16 23:45,172.19,0.0,2026-09-15 09:13:43
