dia_entrega,inicio_utc,inicio_local,precio_previsto,prob_precio_cero,emitida_utc
2026-09-26,2026-09-26 04:00:00,2026-09-26 06:00,188.37,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 04:15:00,2026-09-26 06:15,188.28,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 04:30:00,2026-09-26 06:30,188.22,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 04:45:00,2026-09-26 06:45,192.15,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 05:00:00,2026-09-26 07:00,195.67,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 05:15:00,2026-09-26 07:15,201.38,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 05:30:00,2026-09-26 07:30,201.66,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 05:45:00,2026-09-26 07:45,199.65,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 06:00:00,2026-09-26 08:00,208.0,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 06:15:00,2026-09-26 08:15,205.9,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 06:30:00,2026-09-26 08:30,199.51,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 06:45:00,2026-09-26 08:45,186.03,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 07:00:00,2026-09-26 09:00,126.34,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 07:15:00,2026-09-26 09:15,116.36,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 07:30:00,2026-09-26 09:30,108.18,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 07:45:00,2026-09-26 09:45,92.88,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 08:00:00,2026-09-26 10:00,98.11,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 08:15:00,2026-09-26 10:15,68.07,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 08:30:00,2026-09-26 10:30,43.67,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 08:45:00,2026-09-26 10:45,31.52,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 09:00:00,2026-09-26 11:00,82.18,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 09:15:00,2026-09-26 11:15,56.27,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 09:30:00,2026-09-26 11:30,41.0,0.004,2026-09-25 09:13:16
2026-09-26,2026-09-26 09:45:00,2026-09-26 11:45,23.98,0.024,2026-09-25 09:13:16
2026-09-26,2026-09-26 10:00:00,2026-09-26 12:00,20.9,0.008,2026-09-25 09:13:16
2026-09-26,2026-09-26 10:15:00,2026-09-26 12:15,15.75,0.038,2026-09-25 09:13:16
2026-09-26,2026-09-26 10:30:00,2026-09-26 12:30,15.99,0.089,2026-09-25 09:13:16
2026-09-26,2026-09-26 10:45:00,2026-09-26 12:45,-0.56,0.135,2026-09-25 09:13:16
2026-09-26,2026-09-26 11:00:00,2026-09-26 13:00,-0.56,0.441,2026-09-25 09:13:16
2026-09-26,2026-09-26 11:15:00,2026-09-26 13:15,-0.56,0.492,2026-09-25 09:13:16
2026-09-26,2026-09-26 11:30:00,2026-09-26 13:30,-0.56,0.629,2026-09-25 09:13:16
2026-09-26,2026-09-26 11:45:00,2026-09-26 13:45,-0.56,0.767,2026-09-25 09:13:16
2026-09-26,2026-09-26 12:00:00,2026-09-26 14:00,-0.56,0.837,2026-09-25 09:13:16
2026-09-26,2026-09-26 12:15:00,2026-09-26 14:15,-0.56,0.679,2026-09-25 09:13:16
2026-09-26,2026-09-26 12:30:00,2026-09-26 14:30,-0.56,0.684,2026-09-25 09:13:16
2026-09-26,2026-09-26 12:45:00,2026-09-26 14:45,-0.56,0.703,2026-09-25 09:13:16
2026-09-26,2026-09-26 13:00:00,2026-09-26 15:00,-0.56,0.602,2026-09-25 09:13:16
2026-09-26,2026-09-26 13:15:00,2026-09-26 15:15,-0.56,0.593,2026-09-25 09:13:16
2026-09-26,2026-09-26 13:30:00,2026-09-26 15:30,-0.56,0.665,2026-09-25 09:13:16
2026-09-26,2026-09-26 13:45:00,2026-09-26 15:45,-0.56,0.605,2026-09-25 09:13:16
2026-09-26,2026-09-26 14:00:00,2026-09-26 16:00,-0.56,0.232,2026-09-25 09:13:16
2026-09-26,2026-09-26 14:15:00,2026-09-26 16:15,-0.56,0.169,2026-09-25 09:13:16
2026-09-26,2026-09-26 14:30:00,2026-09-26 16:30,-0.56,0.124,2026-09-25 09:13:16
2026-09-26,2026-09-26 14:45:00,2026-09-26 16:45,18.15,0.049,2026-09-25 09:13:16
2026-09-26,2026-09-26 15:00:00,2026-09-26 17:00,23.71,0.018,2026-09-25 09:13:16
2026-09-26,2026-09-26 15:15:00,2026-09-26 17:15,26.65,0.001,2026-09-25 09:13:16
2026-09-26,2026-09-26 15:30:00,2026-09-26 17:30,30.36,0.001,2026-09-25 09:13:16
2026-09-26,2026-09-26 15:45:00,2026-09-26 17:45,31.66,0.001,2026-09-25 09:13:16
2026-09-26,2026-09-26 16:00:00,2026-09-26 18:00,42.36,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 16:15:00,2026-09-26 18:15,49.97,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 16:30:00,2026-09-26 18:30,70.27,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 16:45:00,2026-09-26 18:45,82.73,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 17:00:00,2026-09-26 19:00,103.95,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 17:15:00,2026-09-26 19:15,125.62,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 17:30:00,2026-09-26 19:30,141.53,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 17:45:00,2026-09-26 19:45,148.56,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 18:00:00,2026-09-26 20:00,148.77,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 18:15:00,2026-09-26 20:15,148.48,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 18:30:00,2026-09-26 20:30,149.0,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 18:45:00,2026-09-26 20:45,147.15,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 19:00:00,2026-09-26 21:00,191.68,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 19:15:00,2026-09-26 21:15,197.75,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 19:30:00,2026-09-26 21:30,195.76,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 19:45:00,2026-09-26 21:45,197.77,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 20:00:00,2026-09-26 22:00,203.05,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 20:15:00,2026-09-26 22:15,201.79,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 20:30:00,2026-09-26 22:30,200.4,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 20:45:00,2026-09-26 22:45,198.94,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 21:00:00,2026-09-26 23:00,191.38,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 21:15:00,2026-09-26 23:15,190.23,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 21:30:00,2026-09-26 23:30,187.73,0.0,2026-09-25 09:13:16
2026-09-26,2026-09-26 21:45:00,2026-09-26 23:45,183.65,0.0,2026-09-25 09:13:16
