dia_entrega,inicio_utc,inicio_local,precio_previsto,prob_precio_cero,emitida_utc
2026-09-24,2026-09-24 04:00:00,2026-09-24 06:00,209.49,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 04:15:00,2026-09-24 06:15,210.38,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 04:30:00,2026-09-24 06:30,210.93,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 04:45:00,2026-09-24 06:45,212.07,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 05:00:00,2026-09-24 07:00,207.57,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 05:15:00,2026-09-24 07:15,210.36,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 05:30:00,2026-09-24 07:30,211.93,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 05:45:00,2026-09-24 07:45,217.24,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 06:00:00,2026-09-24 08:00,232.04,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 06:15:00,2026-09-24 08:15,233.75,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 06:30:00,2026-09-24 08:30,221.82,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 06:45:00,2026-09-24 08:45,212.08,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 07:00:00,2026-09-24 09:00,173.71,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 07:15:00,2026-09-24 09:15,164.0,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 07:30:00,2026-09-24 09:30,149.84,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 07:45:00,2026-09-24 09:45,125.22,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 08:00:00,2026-09-24 10:00,127.02,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 08:15:00,2026-09-24 10:15,107.34,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 08:30:00,2026-09-24 10:30,98.07,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 08:45:00,2026-09-24 10:45,82.18,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 09:00:00,2026-09-24 11:00,129.9,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 09:15:00,2026-09-24 11:15,100.39,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 09:30:00,2026-09-24 11:30,91.71,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 09:45:00,2026-09-24 11:45,65.56,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 10:00:00,2026-09-24 12:00,87.97,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 10:15:00,2026-09-24 12:15,77.07,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 10:30:00,2026-09-24 12:30,66.25,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 10:45:00,2026-09-24 12:45,50.53,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 11:00:00,2026-09-24 13:00,57.22,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 11:15:00,2026-09-24 13:15,46.94,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 11:30:00,2026-09-24 13:30,36.22,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 11:45:00,2026-09-24 13:45,33.17,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 12:00:00,2026-09-24 14:00,37.18,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 12:15:00,2026-09-24 14:15,33.64,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 12:30:00,2026-09-24 14:30,33.36,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 12:45:00,2026-09-24 14:45,32.92,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 13:00:00,2026-09-24 15:00,34.9,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 13:15:00,2026-09-24 15:15,34.14,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 13:30:00,2026-09-24 15:30,34.98,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 13:45:00,2026-09-24 15:45,36.5,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 14:00:00,2026-09-24 16:00,44.71,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 14:15:00,2026-09-24 16:15,45.75,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 14:30:00,2026-09-24 16:30,48.56,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 14:45:00,2026-09-24 16:45,53.66,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 15:00:00,2026-09-24 17:00,73.51,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 15:15:00,2026-09-24 17:15,79.21,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 15:30:00,2026-09-24 17:30,85.25,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 15:45:00,2026-09-24 17:45,95.58,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 16:00:00,2026-09-24 18:00,126.96,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 16:15:00,2026-09-24 18:15,142.49,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 16:30:00,2026-09-24 18:30,169.4,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 16:45:00,2026-09-24 18:45,181.54,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 17:00:00,2026-09-24 19:00,194.62,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 17:15:00,2026-09-24 19:15,204.04,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 17:30:00,2026-09-24 19:30,217.07,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 17:45:00,2026-09-24 19:45,224.01,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 18:00:00,2026-09-24 20:00,221.67,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 18:15:00,2026-09-24 20:15,221.25,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 18:30:00,2026-09-24 20:30,220.32,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 18:45:00,2026-09-24 20:45,219.4,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 19:00:00,2026-09-24 21:00,224.26,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 19:15:00,2026-09-24 21:15,223.38,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 19:30:00,2026-09-24 21:30,220.68,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 19:45:00,2026-09-24 21:45,215.33,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 20:00:00,2026-09-24 22:00,243.81,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 20:15:00,2026-09-24 22:15,240.77,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 20:30:00,2026-09-24 22:30,232.51,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 20:45:00,2026-09-24 22:45,229.44,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 21:00:00,2026-09-24 23:00,225.43,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 21:15:00,2026-09-24 23:15,223.08,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 21:30:00,2026-09-24 23:30,217.73,0.0,2026-09-23 09:14:51
2026-09-24,2026-09-24 21:45:00,2026-09-24 23:45,218.7,0.0,2026-09-23 09:14:51
